4.959133007527568360e+00,8.251538355424269111e-03,-4.211269982089945185e-01,1.117724211116110783e-01,1.289377012585460509e-02,3.175982976379006228e-02,-4.162687272283407611e-03,-3.191560272793573724e-03,3.414490929520627022e-02,3.107568288621976801e-02,-6.954244632070548729e-03,-7.783272331624704193e-03,2.320494893252087951e-02,4.449949289134654505e-03,3.413250229484886267e-02,-1.248642697470049709e-03,-2.482786211148907060e-02,-1.986999481990923272e-02,3.494540296008812746e-02,5.123887673658795994e-03,-3.015811761778205286e-02,4.566176382135272993e-03,1.631272807658640592e-02,-1.972957779024061067e-02,-3.408827998771998130e-02,-3.479870154756530692e-02,1.599533508641856963e-02,1.611026309129636597e-02,-1.875942772443225937e-02,2.757108277901500204e-02,1.433410565890955168e-02,-6.475734695834982867e-03,1.235428607090784494e-05,6.131874442363523248e-03,-8.496615697066318626e-03,-3.232759366030124593e-02,-1.492664802423113342e-02,7.956856243477214083e-03,3.540147150249051133e-02,2.662585814533023273e-02,2.425246365786925314e-03,2.825490298819798018e-02,-3.762811755537476266e-02,1.475586766545515689e-02,-1.625905148035306641e-02,3.889326252325565891e-02,1.409193877496012562e-02,-3.020957930336585443e-03,2.078262108575083811e-02,-3.265065183110828911e-02,-2.527835014365413177e-02,-1.587603257408754832e-03,-1.073703526383281218e-02,2.484612875924717065e-02,1.262569018545608990e-02,-2.361363378607561625e-02,3.229102958439359489e-02,-9.600632861574812799e-03,-3.376586507907019391e-02,3.889145331982902382e-02,4.587826409089920503e-03,8.306658584488070540e-03,-2.043015292558804374e-02,1.721000051825158361e-02,1.489219067303637796e-02,-7.586836218724241424e-03,-5.808742482196142809e-03,2.761300736380463763e-02,3.029168317410894928e-02,-2.206229985874945398e-02,1.165343397967082834e-02,-3.519080246347642410e-02,-1.387846644581037028e-02,-1.277800219034615561e-02,-1.815325156298168430e-02,2.629718830038787342e-02,3.575723830239173687e-03,2.655316896036465091e-02,3.034576420767840909e-03,2.806562763807619529e-02,2.099397454214399841e-02,3.581552104916159440e-02,1.501958728560391816e-02,3.321369532291566784e-02,-4.956171831782817637e-03,3.725518666864473250e-02,-1.319413895743054782e-03,-3.781838561773703811e-02,-3.228059971608186751e-02,-3.489142494782366405e-02,-3.810885182544781449e-04,2.448013929650364254e-02,8.651278642152163134e-03,-3.077106290948406278e-02,8.427739804294268403e-03,2.653184153543154677e-02,2.919625343369478161e-03,-2.110444588648138081e-02,-3.166970911640539649e-02,1.719000080713443263e-02,2.690838997379241954e-02,1.608587893057962168e-02,-7.543392031702397978e-03,-1.072821443899607888e-02,-2.442213911902172893e-02,1.398946656181696089e-03,1.861489654520383230e-02,3.332087715932718214e-02,3.357121775904899769e-02,-3.919849052813284551e-03,1.684498706884647937e-02,3.871823815902386817e-03,-2.441240793290190211e-02,2.784894617314737086e-02,-3.201445965398854593e-02,6.032110338095086682e-04,3.261648227938691164e-02,1.415946611150616791e-02,-1.546852575157072179e-04,-3.600768867466577067e-02,1.357738435047997627e-02,-2.032596008186781517e-02,-8.779913466223693633e-03,1.601630689834794563e-02,2.120135338887671472e-02,1.089183894212494147e-02,1.555594716713674247e-02,3.568975452554726258e-02,-1.101153172637266316e-02,6.542601767092293217e-04,-3.316648565680137967e-02,3.611986580668323510e-02,-2.247585417920210105e-02,2.602043909283182493e-02,4.772412635435315659e-03,-2.431976271355989691e-02,2.144486719822995269e-02,-2.417602557603546615e-02,8.775176659086284664e-03,-1.510202990449844088e-02,1.115481890343086695e-02,1.049819853090172561e-02,-2.992417730301289228e-02,-1.894503716967447723e-02,2.402036446004070583e-02,-2.237014748670179340e-02,-1.507097247783743994e-02,-3.325270723230531328e-02,-2.980898042495724182e-02,-1.081382727111550660e-02,-1.127463141030663786e-02,-3.731157304417900833e-02,-3.251555736086876591e-02,1.388188841711163364e-02,8.397225914371139049e-03,-1.813347028068034925e-02,7.444436798756453796e-03,-4.640491371900338710e-03,1.393362482019293823e-02,1.100504518274037641e-02,2.055467829442004374e-02,-1.831470340444392442e-02,-1.093316327746419840e-02,1.911133577024537802e-02,-2.800527154788575585e-02,3.559177628362715506e-02,3.872828869276575409e-02,-1.302699370562401815e-02,3.465549239361376960e-02,3.193719088291552266e-02,7.885620755086433786e-03,2.957381410579075498e-02,-2.199166161460046690e-02,-1.051045262917825766e-03,-2.877367388767308742e-02,4.180811919002837794e-03,2.174842893435803906e-02,1.338090429811228822e-03,3.772720576226371025e-02,2.071330461717158303e-02,-1.592775357152297414e-02,-3.925739118725093263e-03,1.062308077845325327e-02,-6.480612494814017195e-03,-3.500462940364195558e-02,1.124178348734674454e-02,7.094093811921857104e-03,-3.030789764071473158e-02,3.797470884307699713e-04,-3.426631670788021777e-02,2.060951087022170822e-02,-2.947187503948195397e-02,-2.748085801795464161e-02,7.851247118560408453e-03,-3.822175970679673324e-02,3.616720698288582170e-02,-3.498932314279400158e-02,-2.204242634400113005e-02,-2.117553826862848820e-02,3.963746051180409499e-03,-1.124731556084241062e-03,3.241150832797611622e-03,-2.780225200589519358e-02,-1.002902210937725580e-03,-1.351695909454951432e-02,1.809421257324861712e-02,1.535244501613989600e-02,-8.892343358068398318e-03,3.532810316897892072e-02,2.988372079064751698e-03,-3.816818980405330131e-02,2.808052033494877475e-02,-3.840627391725989076e-02,-1.904397501457495007e-02,2.485611238732608752e-02,-7.180635723739453233e-03,4.675148053732477299e-03,1.878231615797600756e-02,-2.662338911897700958e-02,2.940104865798685591e-03,2.300658642909056764e-02,-7.159751494237569930e-03,2.677720037239539330e-02,-1.767371900317124545e-02,2.682332328179140232e-02,-3.187085342884526246e-02,1.925061518626772434e-03,-1.260055025217474318e-02,4.926099286093457708e-03,6.169717094755432577e-03,3.654444244647110651e-02,2.925683232017685723e-02,2.869466305897458436e-02,-1.679451850257097922e-02,-3.322827226680028639e-02,-1.417060458012292523e-02,-3.801801076723492628e-02,4.039491122615744903e-03,-1.924819178615772702e-02,1.153629678309376315e-02,-3.411563369095769321e-02,-4.670592662241779096e-03,1.436956876660070229e-02,2.581137365277108575e-02,3.687414679203983303e-02,-1.305809414429613333e-02,-1.723831061653599561e-02,1.129869848999606437e-03,4.829748216046944251e-03,2.915709075745813103e-02,3.106667081292882951e-02,-8.702712408226351629e-03,3.173942791502045672e-03,-3.708425997081774700e-02,2.074260420459510257e-02,7.653158111846546097e-03,-2.205697563611451473e-02,-1.919017716106602694e-03,3.251397852466753058e-03,-2.299261488197885256e-02,1.085312960615723160e-02,3.544007629632562467e-02,2.644290011562948003e-02,-1.083636300150352290e-02,-9.375881409073911002e-03,2.460915158022292451e-02,-3.288851084550206694e-02,-1.882368963347303900e-02,4.970825836828381009e-04,3.113103593985951101e-02,-3.214518885397996129e-02,-2.687612921934822915e-02,2.440312219095968488e-02,2.485060667177642693e-02,-1.073805349788031164e-03,3.532103011783738200e-02,-2.498933999573466156e-03,2.045008518390131758e-02,-2.611821695230307633e-02,-1.541056408556407131e-02,-3.392557241546383801e-02,3.447378538723035873e-02,3.359346600203008855e-03,-3.924575392778920091e-03,1.146633799761333054e-02,2.991455601408715345e-02,-2.569938240076127464e-02,-3.739883805911299597e-02,-5.947903379048323155e-03,-1.406322163260941352e-02,1.348746323165401877e-02,-3.352404051591636319e-02,1.804572439455451316e-02,1.329713600480391007e-02,8.476717921117331647e-03,-3.042230532538911861e-02,3.400541903450018943e-02,2.513032552303001710e-02,-8.051669635955447171e-03,-3.437556805234817658e-02,6.503713886757528893e-03,-1.247687484128128486e-02,3.439575298002660320e-02,6.888043083894669801e-03,2.263971556170619667e-02,1.890279749774224916e-02,2.379594988937393935e-02,-1.503925844398068708e-02,3.876310658150105420e-02,-1.821203315724391134e-02,1.275573644558024820e-02,1.285918994893219501e-02,1.170925848403904686e-02,-3.666102128222571005e-02,2.333144876796271194e-02,-1.699347448248763118e-02,-3.713151476991845279e-02,-3.905404837287497488e-02,-2.772559993658215219e-02,3.500275540789361817e-02,-2.370899354662637723e-02,-8.414341362925190429e-03,3.543440723603874520e-02,-4.941613985395732975e-03,6.428711992462852499e-03,-3.086956104308628476e-02,3.221925808928498280e-02,-3.787880667198242901e-02,-3.817247309500056140e-02,3.562749013794771352e-02,2.099535373662364535e-03,3.432365202679667909e-02,3.147594359948554382e-02,2.828327678533014769e-02,-1.625876452947793566e-02,-1.397662690261503591e-03,2.869476416291476262e-02,-1.902222739839297405e-02,3.571175627393272101e-02,-3.740886907184283461e-02,-3.087389552284755187e-02,-3.179646991667839373e-02,-3.907544760873068318e-02,2.504576379539494996e-02,1.518073331183657920e-02,2.651563429725023479e-04,-2.460256778481765064e-02,3.447966892306360276e-02,-1.963264762746409764e-02,-2.988295708554001683e-03,2.708989659775858441e-02,2.171258298929538977e-02,-3.876184827469469213e-02,2.857915391263021049e-02,1.850785975474576739e-03,-2.661119665395217382e-02,-1.894429444453186919e-03,-3.866849278349918095e-02,-3.677819704957147745e-02,1.944363650898934745e-02,3.260498275395885045e-03,1.435764312761621600e-02,4.000139641807474132e-03,3.994240670227772183e-03,-1.398134826819722419e-02,2.706681317606935908e-02,-3.179829877316055903e-02,2.580155017289587831e-04,-1.516906035453998575e-02,-2.121288070274253076e-02,-2.450102617322387835e-02,1.693460818549348545e-02,2.998145977038380126e-03,-3.579140131328287233e-02,-1.084716020665654410e-02,-3.019271130961547617e-02,-1.292208136087703158e-02,5.138164523736746432e-03,-2.824360703412145263e-02,-2.399882419034624070e-02,-1.963936868076469194e-02,7.491291495777955764e-03,-1.557430054729554668e-02,-3.218580421389019564e-02,-3.506551032263358764e-02,1.431139247197708332e-02,-2.252012942430295372e-02,1.341384642518999443e-02,2.632926420215069008e-02,-3.162417624793213006e-02,-1.572926400734414934e-02,1.395477188024957238e-02,-1.987924828464505619e-02,1.377371494550933342e-02,-2.487523833505998760e-02,-4.509430189012898250e-03,-2.258288326547304783e-02,-1.772155690928181593e-02,-1.950599305051137558e-02,2.665748733158260914e-02,2.630276274615615806e-02,9.313106919786559232e-03,3.281092284966515005e-02,3.902780853571141684e-02,1.939735481878774453e-02,-1.640357095598683063e-02,1.589054188602129214e-02,2.824792260809757746e-02,1.402711880830913478e-02,1.960325213633866415e-03,-3.289287361053996883e-02,1.575700226732992121e-02,2.422414795343263982e-02,2.194741045999186718e-03,2.058124069345398585e-02,4.642480586486958868e-03,-3.129463981498353115e-02,-2.129053178906793048e-02,-9.012006672670778594e-04,3.362843256749256660e-02,4.972987344947854028e-03,-2.166680896211738150e-02,-2.500353534317622042e-02,1.991467787456695573e-02,-2.529424171931259069e-02,1.290533797398364831e-02,-3.691366430880240607e-02,-1.338313650584045493e-02,-8.307551702871736549e-04,-6.912551260743866888e-03,-2.174639202629412987e-02,-3.660272441500087015e-02,4.512707127295236334e-03,2.256797404914414121e-02,2.927452946279391829e-02,2.880616437265065208e-02,-2.622879414694557695e-02,-3.162889944933103270e-02,-3.184903817214041442e-03,1.161397496120072318e-03,-3.356691815905850362e-02,1.097041836734958566e-02,9.820798013343717131e-03,-3.450865118194485631e-02,1.035911385724268274e-02,5.273448370882065535e-03,-2.375721104572161169e-03,3.293113453911965249e-02,-1.138534074820639341e-02,1.418855857324113207e-02,-3.321175595713394407e-02,3.687423772777455311e-02,-1.474351599534540549e-02,1.366609800148435409e-02,-4.055024397341914534e-03,1.873872938980566949e-02,-3.829411768422444351e-02,3.751699618123015278e-02,-2.587445744703162701e-02,1.135467842093837399e-03,3.452636985193606456e-02,-3.271819618262908347e-02,-1.538775246266401407e-02,-1.233135535755481432e-02,2.899174434660842931e-02,1.657141735248528289e-03,1.186871627948735694e-03,-2.321278727835361308e-02,-2.790685844655865430e-02,-1.379156652216408964e-02,3.748212114834204023e-02,2.218474612491630471e-02,-7.715122878935383498e-04,-2.006508392902444163e-02,3.320839355854948716e-02,3.109725432792214556e-02,1.319924053287239996e-02,1.330320846101768796e-03,2.730714321349412069e-02,-5.101093897391111194e-03,-3.317438279919737720e-02,2.156391850058437740e-02,6.411864880223886592e-03,-2.157554427287105073e-02,-1.587266346756540519e-02,-1.357984897637856680e-02,3.759960383690702512e-02,-2.662591140920560553e-02,3.500065124361485813e-02,1.876146833412429410e-02,1.182146900324501388e-03,3.202009488292647654e-03,-3.083320024929630740e-02,-4.898084294076334930e-03,6.968060692922618251e-04,-4.597452358255430666e-03,-2.940489418278962458e-02,3.623544234778284384e-02,-1.871448440734281918e-02,1.769008988168068244e-02,2.264626902347685947e-02,3.812559599762187917e-02,1.567643271967227026e-02,2.434490404032044458e-03,1.747856500104353478e-02,-2.018170431135026237e-03,3.605543422496094302e-02,2.388851617050602102e-02,3.866788056516706155e-03,1.938477580101715184e-02,1.613445292037795839e-02,3.644308903717238812e-02,-1.984286715961317352e-02,1.865742251533051427e-02,-2.367786578546985862e-02,6.230512500332551114e-03,-2.059419875846456652e-02,3.376267299255282951e-03,-5.060310256656586764e-03,-3.062968293592227553e-02,-6.830825374645671695e-03,7.355080031799162213e-03,1.452199247874137733e-02,-3.358569706113565673e-02,2.767034117559131340e-02,-1.820967245453273100e-03,-3.467855288347169995e-02,1.490195284726878941e-02,-3.399415689532440943e-02,-1.275214899462146119e-02,3.002465827892889308e-02,5.592538391805498181e-04,-2.828012161043060024e-02,1.664488751169803868e-02,-2.523211795216806930e-03,-1.093733153416521185e-02,1.194938327078203140e-02,-2.562846460341051610e-02,-5.792356228077336772e-03,3.633674378633355850e-02,-1.975133819895782614e-02,5.946195626374981219e-04,-3.354274213746887695e-02,1.774638177690318966e-02,-2.685132451423931019e-02,9.218070213931976384e-03,3.701990339819934139e-02,9.493600187241641938e-03,3.697313471385577088e-03,-3.433030131285137038e-02,-1.666721714862712950e-02,3.687780063078782006e-02,-1.648126351954068078e-02,8.548097117306648768e-06,-1.435297746161798803e-02,-2.554599335689278911e-02,2.241942175246348923e-03,-2.696058042329418578e-02,-2.533774802046049723e-03,2.622740781958230946e-02,-1.756784562197808222e-02,2.576296592702887953e-02,-1.880169735448466301e-02,-6.982578458065850577e-03,-7.396983325781727320e-03,4.687164689549699198e-03,-8.564107493848392358e-03,2.087958757904473037e-02,-1.179486523877235939e-02,1.472469601947211208e-02,-1.880335429339414013e-02,-1.119395472523840827e-02,3.696448378209837154e-02,1.492354649008889589e-03,-2.213886479324735264e-03,1.215732918772979669e-02,1.530529581103936415e-02,1.225796748205236833e-02,-1.495693992980523697e-02,1.563962927636652900e-02,-2.968757138442724985e-02,-1.817647879677679670e-02,2.931346548149584789e-03,-2.961805642813481951e-02,-1.098361137717730231e-02,-1.629292440040078921e-02,3.297323004605641483e-02,1.973524101948353690e-02,-9.778191129964810061e-03,-1.221902340348430833e-03,-2.123467019558314059e-02,2.549810448892181336e-02,2.845528117515908062e-02,1.568303407518373965e-02,-3.835305346453137670e-02,6.414990153090348313e-03,4.344153868922634443e-02,-2.157256395004878910e-02,-1.229311401689252813e-02,-1.756047255633395865e-02,2.853918538663061458e-02,1.959246673581699349e-02,-5.343712910113397434e-03,1.225992639883117206e-02,-1.038591805396670877e-02,3.583349212521248078e-02,-2.989086913326714778e-02,6.253751124754793403e-03,9.562080199814556106e-03,-1.166925855373972427e-02,2.872484500129118476e-02,3.202188291657070279e-02,3.278538213410236296e-02,-2.360933533507333926e-02,2.295593507490775037e-02,-8.751811467610648085e-03,9.113734696500801278e-05,-9.989312036995559585e-03,-2.077168044581142320e-02,2.084284212555637637e-03,3.007071901869762948e-02,-2.899829962144549397e-02,-6.124478738111739304e-03,9.605779324771241204e-03,5.993034191644732583e-03,-1.166631831529128284e-02,-2.649636351952452604e-02,1.228850326262899591e-02,5.956113386112917539e-03,-1.583360922489570862e-03,-3.530665657225087045e-02,2.557298007415706106e-02,-7.078594986810175793e-03,-9.358203357708209241e-03,-3.225347498925047046e-02,2.034629673127078854e-03,-2.955199617216390864e-02,-6.394084536754363578e-04,1.322897338015978884e-02,-9.376222167414502429e-04,3.499413288863797988e-02,-3.936304145719541313e-03,2.651063799937717139e-02,-2.282978039157281674e-02,-8.883434517799951302e-04,1.249962824929504168e-02,3.850268485870557422e-02,-1.977000510516027654e-02,-1.328470714088358972e-03,2.609517069245056303e-02,1.829804311368590786e-02,1.146743745948046976e-02,2.641245443843364543e-02
