1.054107760806795691e+00,-1.104105795173179194e+00,-9.469889853751504161e-01,1.068155128565992040e+00,1.015664952483855021e+00,1.018463244941448798e+00,-1.011161460625906727e+00,9.881210932639693523e-01,-9.170701838787417293e-01,1.121908750486213302e+00,-1.357799754901505729e+00,-1.256901440208769927e+00,1.060506509534062669e+00,-1.469233809106543998e+00,1.124688070560564634e+00,9.579719358584083411e-01,-1.176436334627043889e+00,9.301375132610673058e-01,-9.525439866148779355e-01,-8.429571277669082319e-01,-9.072763744774372530e-01,-1.347876094632309174e+00,1.042959283799721248e+00,-1.224001117303836095e+00,-1.031351187132379721e+00,-9.437049525923376647e-01,1.039069325458997550e+00,-1.516464460786360657e+00,-8.670287947355815872e-01,1.002900943414793966e+00,1.180438712534357615e+00,9.326489296691534703e-01,-1.010133018876823829e+00,-9.996238250523390434e-01,-9.360530350029525604e-01,-1.032211123554717780e+00,1.080180690505051722e+00,1.115882436086579776e+00,1.099134438668001978e+00,1.010012542543578418e+00,1.121330585112459977e+00,-1.092074575890523924e+00,-9.861094750081597082e-01,9.620760867743409772e-01,8.964918025796324574e-01,9.756680228821928980e-01,-1.031814481942034734e+00,1.047506089640332982e+00,1.103512265846614548e+00,-1.298499253433371692e+00,-9.419105249238897137e-01,-1.297892943936579613e+00,9.485106491554620156e-01,8.437038703819954577e-01,-9.165778753156206271e-01,9.545268354893979845e-01,-1.075421838076982217e+00,9.402066812764715564e-01,-9.350609457766210220e-01,-9.101378785440434882e-01,1.413223699032003289e+00,-1.214762261016075984e+00,8.702889954554507979e-01,-1.035657159804441063e+00,1.062099057373197208e+00,9.119310705603087541e-01,-1.168568419487591381e+00,-9.110947787472321036e-01,1.142471028909006314e+00,-9.999173298284691480e-01,-1.226672141288654316e+00,-1.382554177886463176e+00,1.169236867835099059e+00,-9.297526161033218273e-01,8.876365390274651990e-01,-9.059121373847753844e-01,1.349054720216029235e+00,1.160514387703064365e+00,9.624886699554707770e-01,9.811602249319201219e-01,-1.237614578958940337e+00,1.396027351508539072e+00,8.464917867647918648e-01,9.525435102583753588e-01,-1.007280241830405432e+00,-1.015722428454346682e+00,9.362663290702077923e-01,1.288404109632460770e+00,-1.185035413412701022e+00,8.998347424378073667e-01,-1.386968773706898972e+00,9.042322187574062253e-01,1.000022424027566581e+00,-8.461807326381836081e-01,-1.076046020692188021e+00,1.016433684094069756e+00,-1.204137804785537114e+00,1.034786248545508158e+00,8.610109101093103012e-01,1.178073058069354806e+00
-7.327812233205940551e+00,1.096197491090877385e+01,1.104708696068283835e+01,-1.081889033376895348e+01,-1.100742595374060073e+01,-1.114619572387489299e+01,1.104072106195232905e+01,-1.116558547351273134e+01,1.095597182303420780e+01,-1.096566398339655812e+01,1.038315804521798214e+01,1.020044915976763278e+01,-1.106738082148798874e+01,1.010890716176102977e+01,-1.034824371802653076e+01,-1.098275093675075986e+01,1.063078324174147227e+01,-1.094481797666061595e+01,1.126998142664224467e+01,1.122248863232953475e+01,1.113469260643400816e+01,1.046674789695988572e+01,-1.110344483002271687e+01,8.292839589492444929e+00,1.108707519272009989e+01,1.099328496642007025e+01,-1.079490600596609973e+01,1.025310959018806756e+01,1.112264298274451413e+01,-1.107285986406497358e+01,-1.067950087190313724e+01,-1.116796389583573657e+01,1.107893613872338001e+01,1.103200154213393525e+01,1.103703224977754793e+01,1.096421140736675781e+01,-1.078989745220957985e+01,-9.751883158127098383e+00,-1.097811580687321253e+01,-1.095571388958654424e+01,-1.073265292871608878e+01,1.093499143700233667e+01,1.095349684579125338e+01,-1.093608995865681699e+01,-1.112268185888630079e+01,-1.114860388292795967e+01,1.091583260381091591e+01,-1.105036825341700357e+01,-1.060621311895361529e+01,1.063164786097715719e+01,1.119378238871520814e+01,1.031225799284334776e+01,-1.094944344573025674e+01,-1.103606968781986275e+01,1.105618470875842618e+01,-1.115554031818404290e+01,1.089729376257849403e+01,-1.094751544182921421e+01,1.100544241125987632e+01,1.123416891353355851e+01,-1.030723511539148696e+01,1.071770798862239005e+01,-8.293353648134193179e+00,1.085323573137727493e+01,-1.092806024623706307e+01,-1.110705367993735138e+01,1.071887491564612205e+01,1.098093391237259020e+01,-1.049011983762225775e+01,1.119503023640398531e+01,1.032281891751466674e+01,9.002687398365111449e+00,-1.063111431732508372e+01,1.109378444919394369e+01,-1.099043954428712233e+01,1.117436550141133011e+01,-8.909911731885753028e+00,-1.021186483554352087e+01,-1.127150189151813464e+01,-1.110460481183570813e+01,8.548280299565782059e+00,-9.639954821632947812e+00,-1.102838128997572120e+01,-1.098109224827350161e+01,1.103551716912554959e+01,1.095631512587267054e+01,-1.105306964684075233e+01,-9.224367562561599954e+00,1.037399261065545986e+01,-1.105943348810262883e+01,1.005051180331993876e+01,-1.100782551735037096e+01,-1.088116808953836845e+01,1.124236311638801133e+01,1.095721718127981603e+01,-1.094472605679102983e+01,1.060202652309285831e+01,-1.105259244277994668e+01,-1.126378112024672973e+01,-1.078736555167949440e+01
-7.389060244149453283e+00,1.118597122402251287e+01,1.146356184115440335e+01,-1.104856064225812950e+01,-1.140976682404309805e+01,-1.140603290305126194e+01,1.143534917379110993e+01,-1.147346284389402093e+01,1.141133079760865598e+01,-1.118588091544985019e+01,1.055814432844633899e+01,1.036726988949796535e+01,-1.132364637175260924e+01,1.013151651777428341e+01,-1.044304700399821151e+01,-1.125013695236450317e+01,1.085522673166794760e+01,-1.130860223805461828e+01,1.161833262043603021e+01,1.157452345038324459e+01,1.157852959768721668e+01,1.070984804305654770e+01,-1.141682034924054179e+01,8.346391007418224817e+00,1.133494948091223442e+01,1.126099063398053879e+01,-1.095780390881734867e+01,1.024340343295201095e+01,1.153623346439859709e+01,-1.128757100100008337e+01,-1.082649191628638263e+01,-1.143766810622019570e+01,1.141689406018389086e+01,1.125124061833887268e+01,1.149266759125608850e+01,1.127200540723162625e+01,-1.096764886454259269e+01,-9.825849510496228234e+00,-1.122246598394363559e+01,-1.111036525108123385e+01,-1.091346391789956627e+01,1.117799785212092267e+01,1.134884542878766389e+01,-1.114799514521933865e+01,-1.159525649157167848e+01,-1.160331523511940155e+01,1.131713448893999363e+01,-1.138325927134717297e+01,-1.085685250263413870e+01,1.070030096848317314e+01,1.163107883052280656e+01,1.066953473282278608e+01,-1.140732752095879832e+01,-1.141280894555817937e+01,1.136815245396461727e+01,-1.152139075400897994e+01,1.115872064638510786e+01,-1.126197135437524821e+01,1.130577392804683790e+01,1.149125088193924071e+01,-1.048430708799937783e+01,1.101849130050525538e+01,-8.346553101098603378e+00,1.122145577078604717e+01,-1.124044324550247609e+01,-1.158263063780660751e+01,1.079306147895310275e+01,1.139787080886354786e+01,-1.082526878936294601e+01,1.150156119821273748e+01,1.053746937587198218e+01,9.109055394625171331e+00,-1.089523826416375130e+01,1.148963327296058345e+01,-1.141386166531152035e+01,1.141121572585834976e+01,-8.839548642145770074e+00,-1.044481522086375946e+01,-1.148034129238893897e+01,-1.143190134203567965e+01,8.645656985432887964e+00,-9.803867798784287046e+00,-1.136003729523999084e+01,-1.133900571781356170e+01,1.124974465722747397e+01,1.140898758516190981e+01,-1.136738190824954131e+01,-9.407550423805730588e+00,1.051149860095778799e+01,-1.149971592267669784e+01,1.021225755548279679e+01,-1.140890067273677744e+01,-1.110159608182087432e+01,1.152809945853768525e+01,1.127255134775071710e+01,-1.134155734139650917e+01,1.081919979117525621e+01,-1.130962671204804693e+01,-1.160852128455538512e+01,-1.108223962991763223e+01
6.760532128620391212e-01,-1.001132993323796239e+00,-1.259868644987557573e+00,1.021835024123387781e+00,1.191207471815523222e+00,1.256553990246799923e+00,-1.163392068739528051e+00,1.321700383121607203e+00,-1.107787635693703754e+00,1.075135756120248143e+00,-7.940549079821740408e-01,-8.386293561588319401e-01,1.047026630037703576e+00,-5.912937769620697503e-01,8.297431741958586349e-01,1.042173777559414205e+00,-9.111502949348490032e-01,1.104152244051465059e+00,-1.315122400096126576e+00,-1.294478550032542419e+00,-1.190723445393741642e+00,-9.159734284110659930e-01,1.230499050739618294e+00,-5.363565317393717002e-01,-1.152076419156854215e+00,-1.101888342921071073e+00,9.378590578933274635e-01,-7.462670610439434693e-01,-1.229099495054682301e+00,1.131403420818371641e+00,8.754744602052878522e-01,1.198592903166641355e+00,-1.246954250055392510e+00,-1.215348860924326146e+00,-1.202077536233220556e+00,-1.213894221943855101e+00,9.859419823858085463e-01,8.901136194229548604e-01,1.140315803962381747e+00,1.043019906242269812e+00,9.828579725016426405e-01,-1.126437445451888619e+00,-1.187780292964220052e+00,1.063185386446180658e+00,1.217280853199020685e+00,1.248154355325618914e+00,-1.156849395396835289e+00,1.182300100257428488e+00,9.114154896768118519e-01,-9.279578132270798196e-01,-1.356255551058625830e+00,-8.653861230279307204e-01,1.099279292594868451e+00,1.116444777165073843e+00,-1.136629219189420503e+00,1.270605900215873163e+00,-1.022408908846184517e+00,1.075322444637906161e+00,-1.179811553989777551e+00,-1.187358363378189896e+00,7.878870860141132804e-01,-9.971974968679144791e-01,6.710838007734341026e-01,-1.173444221439144508e+00,1.143565052019089867e+00,1.289793625381608244e+00,-9.476153660700717962e-01,-1.217068422768371239e+00,1.026088347107043441e+00,-1.262981171242223644e+00,-8.367448227024284479e-01,-6.377132446376544417e-01,9.516263771723313392e-01,-1.312139764558578392e+00,1.128570310690970135e+00,-1.195040087212850155e+00,5.618251523417526760e-01,8.959255620991326552e-01,1.186231190817376602e+00,1.185821552971475290e+00,-6.744446452894542476e-01,7.447784181161553052e-01,1.297797684674021124e+00,1.138463876493828186e+00,-1.115447803860005305e+00,-1.145564498102934259e+00,1.122058460973191840e+00,6.418233042076364470e-01,-9.449651644436357634e-01,1.259062833684457594e+00,-8.254528639887067643e-01,1.094605061640833155e+00,9.807831864566798341e-01,-1.144486275549990717e+00,-1.169784029835701844e+00,1.064188954491600336e+00,-8.815862300889568681e-01,1.208407269064839751e+00,1.291789687039772483e+00,9.273380142020253292e-01
2.374930974737677891e-01,-5.825261086174186032e-01,-8.385431621619711118e-01,6.081609101098768289e-01,7.108107837941327611e-01,6.721026037236241812e-01,-7.140685855788623249e-01,8.494291686590932366e-01,-6.842277329875693370e-01,6.001718823041751749e-01,-2.601140748932926350e-01,-1.350354897081046668e-01,6.755542195690562579e-01,-9.026994846607849787e-02,4.578279980364224899e-01,7.772852393386066039e-01,-3.139100990138993241e-01,7.866934971046166680e-01,-8.744137014291282206e-01,-8.416657306732564514e-01,-8.681506570950627832e-01,-3.616353620988567164e-01,7.640167584478866347e-01,-8.161348634322949935e-02,-7.603239192341973984e-01,-7.094310666268979215e-01,5.126016579541836649e-01,-1.124444175089195919e-01,-7.962715315030802765e-01,7.530409568996974112e-01,3.549618524583639245e-01,8.737162673430752813e-01,-8.209795335739319411e-01,-7.190090175571109965e-01,-8.680702174947094729e-01,-7.249964146647482899e-01,4.622076913211423665e-01,2.671673513278575718e-01,5.481320221876251342e-01,6.923080588069410179e-01,5.631991349712740513e-01,-6.131592206769248543e-01,-7.295129808682229156e-01,7.553709090936806536e-01,9.127239250689299643e-01,8.879346456346064453e-01,-5.945029305162938815e-01,6.646935378145701900e-01,4.161562292959902765e-01,-3.931405607716024764e-01,-9.074522270664899803e-01,-2.273904885994030012e-01,6.201269639212967366e-01,7.418869981297505634e-01,-6.454756597413279229e-01,8.067727168560823170e-01,-6.642156537612746714e-01,6.731915298062576269e-01,-7.189499489732709137e-01,-8.418284165069995773e-01,2.087107777742370496e-01,-6.207904983760162976e-01,4.887775468418146252e-01,-6.239051434328589663e-01,6.754891616319250724e-01,8.610798016621641349e-01,-3.905880482427107614e-01,-7.912370058991363697e-01,4.087861156938205065e-01,-8.173615127909183986e-01,-5.012522238771505156e-01,-7.615801356701358549e-02,5.630586850231706908e-01,-7.813433618893812493e-01,6.428596909821149286e-01,-8.343033758325141269e-01,-1.251870053764893298e-01,3.794398305108034886e-01,9.658319368240793068e-01,8.100109802154109584e-01,-2.209185315123190496e-01,2.523395894665578787e-01,8.582146507517630640e-01,7.062120775446786292e-01,-7.111306623998919774e-01,-7.591163015681025028e-01,6.398421006206669315e-01,1.808549289816882566e-01,-5.273303073815840403e-01,8.694004136654920334e-01,-1.614820042872914529e-01,7.504132405456781507e-01,6.835888066352505676e-01,-9.152812656446087658e-01,-6.301493110306737311e-01,7.411112071565664206e-01,-4.268095782877232569e-01,7.498247450458692676e-01,8.177116682772676004e-01,6.023819470912759044e-01
7.270775791110285269e+00,-1.136786892735980636e+01,-1.164741828751176023e+01,1.115965294437727984e+01,1.173117746189992516e+01,1.150862230283427756e+01,-1.172840183877688247e+01,1.173048836870760780e+01,-1.154954128645761635e+01,1.138593639910520317e+01,-1.032960554854186341e+01,-1.012776163327549028e+01,1.138789421377581412e+01,-9.878810907541213382e+00,1.046373743034226145e+01,1.136358569154933562e+01,-1.064615029220171394e+01,1.149065598036915503e+01,-1.188309058829603870e+01,-1.180299806916263883e+01,-1.181667356275549530e+01,-1.049254795213036040e+01,1.158643347471754836e+01,-8.097801767325579547e+00,-1.153081464713331883e+01,-1.145816378607210062e+01,1.107135265235992883e+01,-1.008092699583062313e+01,-1.176369691245396254e+01,1.166285947721156724e+01,1.072846828441706357e+01,1.181320167687038136e+01,-1.181733258939194897e+01,-1.163572381924353571e+01,-1.159462069020895036e+01,-1.153061595450892796e+01,1.105332044403195901e+01,9.870936607051746137e+00,1.127844106009697889e+01,1.139521228997990931e+01,1.099167965552133630e+01,-1.130475061931793945e+01,-1.139306418675969113e+01,1.139858315559964907e+01,1.173971242793647640e+01,1.169206211460585010e+01,-1.144262705248179302e+01,1.146995262381249425e+01,1.088350707807734352e+01,-1.070893497909955272e+01,-1.177558594536412784e+01,-1.047961316977986712e+01,1.155375725058753211e+01,1.163599123019427140e+01,-1.155349624382270690e+01,1.171693445476150153e+01,-1.125063465135801977e+01,1.135850099746983233e+01,-1.159437753615181066e+01,-1.173503591107320609e+01,1.034483676181600487e+01,-1.105518419859819446e+01,8.449570190371115785e+00,-1.133749167177930239e+01,1.133397741351483212e+01,1.180179761845954189e+01,-1.074153208308567109e+01,-1.156887863920534798e+01,1.080254997806781425e+01,-1.160521408473999472e+01,-1.056459923989141636e+01,-8.926194326803162937e+00,1.079698694279024984e+01,-1.172978814374703127e+01,1.152611443276263437e+01,-1.160160965730315397e+01,8.514681289917366058e+00,1.023104064565829141e+01,1.176394737353276909e+01,1.161834137794640398e+01,-8.336599017189655569e+00,9.469665558167601915e+00,1.176331334767507464e+01,1.154744498913124318e+01,-1.150028918723308635e+01,-1.154166890109573451e+01,1.148591741071792072e+01,9.244117988798558727e+00,-1.051572844026900100e+01,1.177801441102624480e+01,-1.004462981114306785e+01,1.149272359065322036e+01,1.113660159459322152e+01,-1.174070741831764231e+01,-1.149981872353738410e+01,1.149080934145871957e+01,-1.085847451456475454e+01,1.168457459157051836e+01,1.177996599596820460e+01,1.097367910795213675e+01
-1.294670081800531314e+01,1.972793660007829786e+01,2.026561038458519448e+01,-1.961317785608262909e+01,-2.021038157585855899e+01,-2.015676698606274542e+01,2.029822266879000026e+01,-2.020459126074202061e+01,2.004785003822971490e+01,-1.972979207173511185e+01,1.858773748412976445e+01,1.829885769778324800e+01,-1.990887075300643971e+01,1.797199979904725708e+01,-1.853543189526081036e+01,-1.988709762946409398e+01,1.911447427206842775e+01,-1.990443272894113136e+01,2.039862871578621295e+01,2.019058760764500704e+01,2.024671596445147514e+01,1.883119342154186526e+01,-2.006504248618352904e+01,1.452286545469337753e+01,2.002117601476963671e+01,2.004000017073678563e+01,-1.959037664077706964e+01,1.838034703376727919e+01,2.028067599403618360e+01,-2.015260103552567372e+01,-1.900971070087465264e+01,-2.033084286704226074e+01,2.019901814912051208e+01,1.992288091537943373e+01,2.009008318966444406e+01,1.990648578209330211e+01,-1.951949050927241558e+01,-1.741845224520965729e+01,-1.971695531724698469e+01,-1.967250122987127980e+01,-1.940927749213624409e+01,1.982450935001249803e+01,1.992251356004351237e+01,-1.974539515541444956e+01,-2.035099137822658477e+01,-2.035020254523277572e+01,1.984445760260008740e+01,-2.007502301432808522e+01,-1.925978226540200211e+01,1.905195091544488051e+01,2.030847747653583468e+01,1.864031890709944150e+01,-1.992837107560075793e+01,-2.020699417036329848e+01,1.991061650279738515e+01,-2.019787068731543300e+01,1.977965748985915440e+01,-1.986528311649972167e+01,1.996522656592231115e+01,2.026955029031499933e+01,-1.841851963341084186e+01,1.948622455501520889e+01,-1.484032820754188542e+01,1.980631879625977732e+01,-1.987144761394723602e+01,-2.024005728455251329e+01,1.916537085335805557e+01,1.992080860016159960e+01,-1.900983367512381506e+01,2.016835946464472329e+01,1.868737716473653165e+01,1.612668898417662788e+01,-1.917317627477884656e+01,2.015185779153621581e+01,-2.004098187994960867e+01,2.021818996955467540e+01,-1.575557554006439887e+01,-1.838900041991484002e+01,-2.032597393137163877e+01,-2.019356762854378218e+01,1.530899037595231427e+01,-1.721548908313393866e+01,-2.025959516873034971e+01,-1.995349665202853728e+01,1.986768630643209477e+01,2.013568836999736078e+01,-1.990955830366777235e+01,-1.634698605434558871e+01,1.855286977018537442e+01,-2.018744313535595936e+01,1.820888116400562495e+01,-1.995156563603883981e+01,-1.975223973520098042e+01,2.028095852316646841e+01,1.998626430470418924e+01,-1.999520220483047339e+01,1.901026752503989314e+01,-2.005403111449629705e+01,-2.032997288046691509e+01,-1.941864742762408014e+01
4.531178105916013443e+00,-6.851257823390968227e+00,-7.138230398807584365e+00,6.747198678925109938e+00,6.998784907450943393e+00,6.882066983185835873e+00,-7.083633339609090029e+00,6.993647634333841623e+00,-6.930011129804106496e+00,6.884801802186051312e+00,-6.232906182527553796e+00,-6.231263308319865857e+00,6.919180271786368408e+00,-6.042300353700763793e+00,6.345560991148921026e+00,6.823038127189707147e+00,-6.563531414782346474e+00,6.913494909377585707e+00,-7.177396765083730479e+00,-7.102615968991146111e+00,-7.166455587411920902e+00,-6.463231822986563735e+00,6.928524025202166037e+00,-5.003594821951765859e+00,-6.943339674235745385e+00,-6.882219834455161944e+00,6.730853215327931238e+00,-6.076776926646282107e+00,-7.127115549576695130e+00,6.966918261898597642e+00,6.556796735837956192e+00,7.063521953643063789e+00,-7.116652840227459365e+00,-6.946647775228696808e+00,-7.073565480118539917e+00,-6.995830357742706340e+00,6.603844578279933764e+00,5.970148884342640017e+00,6.753672970853705770e+00,6.866938211148689852e+00,6.777161114750433590e+00,-6.935602631498040793e+00,-6.973244859908018789e+00,6.907206667900454455e+00,7.156039160279879852e+00,7.031524965166445540e+00,-6.917508821279033882e+00,6.927168206349465507e+00,6.648899687151887505e+00,-6.552266889789248872e+00,-7.098789313979469995e+00,-6.289566423778810922e+00,6.958541626009213665e+00,7.155884237837098816e+00,-6.989656268263958694e+00,6.943536825985552774e+00,-6.924646068190323689e+00,6.939177616339674337e+00,-7.043209088653243022e+00,-7.077532585587327674e+00,6.189916153451202163e+00,-6.776515949461538568e+00,5.124991881371725455e+00,-6.888895934645338670e+00,6.876173277594888056e+00,7.043973368418467551e+00,-6.436985838146108918e+00,-6.952907466307880924e+00,6.503566599473558973e+00,-7.137345841781263189e+00,-6.456642363554404795e+00,-5.333605310890298767e+00,6.605711939142216771e+00,-7.046585428005017526e+00,6.986339869748292131e+00,-7.058905277683273027e+00,5.238770150012473259e+00,6.247295284502997426e+00,7.220094988554401461e+00,7.018014052768537070e+00,-5.130224574750838151e+00,5.850479152080774625e+00,7.067822345891331182e+00,6.874492770213482373e+00,-6.816728976375374671e+00,-7.028297051094329895e+00,6.926919799002637212e+00,5.504559452544056875e+00,-6.305862589578765665e+00,7.098766146219563034e+00,-6.048673532127774699e+00,6.986698869360583153e+00,6.839588502456449781e+00,-7.197307448873615954e+00,-6.952578484273544746e+00,6.914060951640935038e+00,-6.586681404672519946e+00,7.007045293332250679e+00,7.105955564426629678e+00,6.696648891270531756e+00
-7.240354535472622644e+00,1.076211542377481578e+01,1.094831589240951608e+01,-1.065323742978489641e+01,-1.084116435006392365e+01,-1.085542450669645831e+01,1.103825655846506137e+01,-1.089862270293230040e+01,1.089248615754304161e+01,-1.078690781471408222e+01,1.034953323742042208e+01,1.009896559110580583e+01,-1.082340945302312107e+01,9.970685729805031983e+00,-1.016711336239657548e+01,-1.087647412541597092e+01,1.044791781980118017e+01,-1.080937238721826432e+01,1.100673534844265156e+01,1.094738235068007981e+01,1.104094071564579949e+01,1.033659391012446349e+01,-1.094930018464822297e+01,8.076922713680849242e+00,1.089184708327867313e+01,1.091319216903152700e+01,-1.065816567491364353e+01,1.009022701261221044e+01,1.102092983286059180e+01,-1.097075263802989475e+01,-1.045115086395427184e+01,-1.106736338488022042e+01,1.093978425842429836e+01,1.082552896505833573e+01,1.105416095322114778e+01,1.092800859708989591e+01,-1.068062776952072390e+01,-9.694013864781078738e+00,-1.076356097172582338e+01,-1.082983448516954716e+01,-1.063554015884432857e+01,1.086148088253167110e+01,1.085745717932948473e+01,-1.083831480919842782e+01,-1.094363854245225731e+01,-1.105732720014272630e+01,1.086033545669698519e+01,-1.091505987521946786e+01,-1.047818492484241837e+01,1.047808179604838053e+01,1.103377196955773520e+01,1.023582098191350909e+01,-1.095591782744897458e+01,-1.098582927267989184e+01,1.086304698073315400e+01,-1.087923815824375851e+01,1.078880621201650492e+01,-1.082503982614952598e+01,1.092876642634436557e+01,1.107433797059958103e+01,-1.024866842577170800e+01,1.056071372059306590e+01,-8.142347903239034679e+00,1.082010421031132452e+01,-1.092742475235312760e+01,-1.097324228510180966e+01,1.049210783210161857e+01,1.077024930967584204e+01,-1.038754514616820046e+01,1.087468735333133907e+01,1.032052234693442294e+01,8.996459934173469009e+00,-1.044352658132110889e+01,1.106212563094952550e+01,-1.086473235865372011e+01,1.104666651179729797e+01,-8.764026838062370928e+00,-1.002697072675922918e+01,-1.100348637680458452e+01,-1.099353180976091338e+01,8.529191187243940320e+00,-9.640590048354408026e+00,-1.098140993682561728e+01,-1.085721878865278178e+01,1.089920501416839649e+01,1.096553511037263107e+01,-1.091219820931118889e+01,-9.035257997121675544e+00,1.015804564056094250e+01,-1.102037134348607772e+01,1.015142626517540592e+01,-1.094368808992189734e+01,-1.076113834252459256e+01,1.108326616358536398e+01,1.081662194520444764e+01,-1.094931767035622272e+01,1.046462250713705799e+01,-1.086752946229448114e+01,-1.092861929688649703e+01,-1.072168549764343659e+01
3.355025646555637397e+00,-4.916572849441303461e+00,-5.134776117606231871e+00,4.840076843652042271e+00,4.997515473509550610e+00,4.917977604543711578e+00,-5.070882822080050367e+00,4.962148572938436253e+00,-5.070160619857297490e+00,4.852246038022280494e+00,-4.610692871795493808e+00,-4.544975933631589804e+00,4.884631658663315612e+00,-4.414093664922045690e+00,4.667853146844617385e+00,5.035520700717355247e+00,-4.731351126360338277e+00,4.913232261678181167e+00,-5.109052205774872846e+00,-5.098103140624906437e+00,-4.986763620146060561e+00,-4.576958077807033121e+00,4.975298636436568778e+00,-3.575426100223312087e+00,-4.984764889312800484e+00,-5.003744264514491391e+00,4.749370884187321451e+00,-4.389952477079416937e+00,-4.993382484520483722e+00,5.037374560986086713e+00,4.625874213599271201e+00,5.134160676408766832e+00,-5.019978754631182483e+00,-5.027594963257420169e+00,-5.122028454984714152e+00,-5.068350596988978829e+00,4.793044454733665027e+00,4.394652559524678814e+00,4.793336601019468013e+00,4.864951159343194220e+00,4.763564832799549009e+00,-4.837032772090302579e+00,-4.950966079710213741e+00,4.867159851356451128e+00,5.040719223748345357e+00,5.066042466436021741e+00,-4.946658940356402745e+00,4.942391502046043605e+00,4.646212869083985453e+00,-4.598577725362475555e+00,-5.012150081830796466e+00,-4.547459115089774073e+00,4.967824788227959587e+00,4.980856623757715873e+00,-5.065358264793967891e+00,5.075909852431392366e+00,-4.916451846508103074e+00,4.946194905998482660e+00,-4.965908017311983613e+00,-5.071629048641183246e+00,4.508544046753267587e+00,-4.815276394592207687e+00,3.635195602118881819e+00,-4.976824100023301334e+00,4.950393461403439055e+00,5.113406981004480656e+00,-4.785824758831506820e+00,-5.046843833594300222e+00,4.809701228882843793e+00,-5.065056701962001640e+00,-4.599888023419293148e+00,-4.009096846503077849e+00,4.674387653963233191e+00,-5.107135728068873171e+00,5.065406555475963302e+00,-5.008628812557552656e+00,3.902257942061001295e+00,4.543763208032732592e+00,5.137831711095988574e+00,5.093977974248412366e+00,-3.680032373407313262e+00,4.251959892348904368e+00,5.126374440470308436e+00,4.934892094847967314e+00,-4.905008290868164700e+00,-4.965728251490349798e+00,4.918461859100678346e+00,4.058355259720845432e+00,-4.691033933716729720e+00,5.054824351527815729e+00,-4.542839882403692187e+00,4.913236434866614211e+00,4.878642441638870508e+00,-5.124753112286841272e+00,-5.002736432165210800e+00,5.068740988245836299e+00,-4.689682908606975786e+00,5.024629059232323947e+00,5.078815848003439548e+00,4.800168254089240527e+00
